start_date,end_date,open_price,high_price,low_price,close_price,volume,market_cap,daily_return,volatility,market_trend,moving_avg_7,crash_flag,market_cap_growth
2022-03-30,2022-03-31,3404.908873164394,3445.591615480311,3343.048119698184,3389.6566884307795,28170767239.11111,407871610868.9689,-0.44794692903014266,3.0116370100333,Bearish,3433.055604737493,Normal,0.7514105313877417
2022-03-29,2022-03-30,3336.2728014352697,3476.4987004673885,3336.2728014352697,3408.382377751033,30811204579.55556,410022852889.9647,2.161381296060129,4.203070533434599,Bullish,3431.9252373884615,Normal,0.5274311728665326
2022-03-28,2022-03-29,3294.19574337686,3429.9826010758247,3282.243034557996,3330.9823261030347,27477202773.33333,402544105598.9822,1.1167090723171524,4.484844800581941,Bullish,3404.6393607072955,Normal,-1.8239830385721412
2022-03-27,2022-03-28,3149.463637258438,3292.163107012206,3134.1842540530847,3290.4748621094186,14160547217.77778,381267234450.4495,4.477309189501505,5.016055784553834,Bullish,3371.718035172494,Normal,-5.285599975901489
2022-03-26,2022-03-27,3107.888313582765,3152.8764,3093.9376905578474,3148.620544067638,20321615182.22222,375363250019.5984,1.310607923291718,1.8964230208841804,Bullish,3329.69547865116,Normal,-1.5485160793743513
2022-03-25,2022-03-26,3115.5631953097045,3191.0562,3092.8711,3110.018620241833,27651764586.666668,376208787331.7227,-0.17796381329123484,3.1514398471458387,Bearish,3280.760990822506,Normal,0.22525841623552978
2022-03-24,2022-03-25,3034.6505916303586,3124.490855545514,3016.505599700345,3112.869496245636,26185802972.444443,368345793210.176,2.577525888186509,3.5584082115745033,Bullish,3255.8578449927672,Normal,-2.090061260215459
2022-03-23,2022-03-24,2971.953643086127,3035.693871623356,2934.3023872856606,3032.3746263839603,22252975792.61324,357034796913.02893,2.033039224497827,3.411610560399203,Bullish,3204.81755041465,Normal,-3.070754846572421
2022-03-22,2022-03-23,2897.019513179667,3045.8872357068008,2892.210348274922,2975.1235601579674,26056952661.33333,359758073182.10834,2.6960138384631165,5.304654895582953,Bullish,3142.923433615641,Normal,0.7627481390120039
2022-03-21,2022-03-22,2865.824096140164,2959.0131,2839.677059855326,2899.6020264536264,19877094901.33333,347893273420.85547,1.178646322325099,4.1641090360501085,Bullish,3081.297676522868,Normal,-3.297994025903883
2022-03-20,2022-03-21,2950.245384738668,2962.4472,2832.041615547708,2867.0284283064016,17790052778.666668,348174816032.926,-2.8206791496985106,4.420160611956811,Bearish,3020.805328836723,Normal,0.08092786885534053
2022-03-19,2022-03-20,2941.942865833156,2979.0170211575946,2915.2536347601995,2946.087099688774,22101064704.0,354142742535.74347,0.14086724469560344,2.1673903711021736,Bullish,2991.871979639742,Normal,1.7140603593377213
2022-03-18,2022-03-19,2822.085396382116,2978.675,2779.52253715024,2946.027729896141,21138622396.444443,342203959367.4118,4.391870411608301,7.0569254603376415,Bullish,2968.4447095903583,Normal,-3.371178266381303
2022-03-17,2022-03-18,2778.745613127549,2833.9325304695603,2754.1739,2822.0378138158926,24026359953.77778,334880886498.8464,1.5579763935143809,2.870310621193935,Bullish,2926.8973263861085,Normal,-2.139973155805286
2022-03-16,2022-03-17,2620.790469332773,2791.8345407550487,2613.6882827425416,2779.2660158476924,22942450328.88889,322557695089.23584,6.046860608252515,6.797424673856564,Bullish,2890.738953452357,Normal,-3.679873025435565
2022-03-15,2022-03-16,2596.2596560309903,2667.3340340838254,2518.6481803866664,2623.92001220108,17829431089.77778,309124385792.8884,1.0653925198057987,5.726925400229854,Bullish,2840.5670180299444,Normal,-4.164622174842569
2022-03-14,2022-03-15,2522.281257329478,2613.1585,2508.3859,2598.469708299939,16265850392.88889,308040390183.75165,3.0206167828851567,4.15388250995173,Bullish,2797.54811543656,Normal,-0.35066648215292817
2022-03-13,2022-03-14,2577.7505421986825,2615.2419,2512.5811,2521.0874258812787,10640645864.88889,309775291584.8514,-2.198161357734532,3.9825731124640154,Bearish,2748.127972232971,Normal,0.5632058185826905
2022-03-12,2022-03-13,2566.1916115259555,2615.029,2566.1916115259555,2584.0402542049965,15228387212.444445,310925663983.56415,0.6955303960497113,1.9031076344686475,Bullish,2696.4069943067175,Normal,0.3713570546015177
2022-03-11,2022-03-12,2617.918275682457,2674.405479358024,2535.223,2564.6659021802643,19237647114.666668,310495894802.0437,-2.034149575899598,5.316532630176965,Bearish,2641.9267332044496,Normal,-0.13822248572673557
2022-03-10,2022-03-11,2732.0539269031124,2736.050623306801,2577.5440707211383,2612.8125526090803,21561721763.55556,314434458890.5004,-4.364532234149446,5.801735867100391,Bearish,2612.0374101749044,Normal,1.268475414455228
2022-03-09,2022-03-10,2588.655843041321,2773.981643278484,2578.2623408511504,2737.208498830336,24474104832.0,325793355635.65,5.738601992549365,7.560653647855717,Bullish,2606.029193458139,Normal,3.612484708333219
2022-03-08,2022-03-09,2503.103463893755,2625.763,2498.43480259244,2585.4529028023458,23721453504.0,307508367580.9816,3.289893530029736,5.086813199862375,Bullish,2600.5338921154625,Normal,-5.6124496520172595
2022-03-07,2022-03-08,2569.549526065506,2644.386941579716,2458.177720143773,2503.1642903063544,17797825340.444443,305445070285.48724,-2.5835359500075814,7.2467652227379595,Bearish,2586.918832402094,Normal,-0.6709727321325687
2022-03-06,2022-03-07,2676.7601,2689.4531,2561.7422,2565.7078969624945,12411206368.0,316738940264.68414,-4.148754422837724,4.771099957743693,Bearish,2593.293185413696,Normal,3.6975126063226282
2022-03-05,2022-03-06,2629.957404703656,2691.8042,2608.021143836549,2677.936768255024,18990932485.50537,317557129524.3636,1.8243399480751161,3.1857191304165497,Bullish,2606.7069731351285,Normal,0.25831659946697894
2022-03-04,2022-03-05,2852.9937440110266,2852.9937440110266,2595.7104580604805,2626.6276893621657,21749493537.23509,325057167479.741,-7.934334070099033,9.018010869832167,Bearish,2615.5586570182572,Normal,2.361791708663885
2022-03-03,2022-03-04,2963.764412442328,2980.4524804570133,2805.6532580317325,2853.323398720905,22524687192.30662,347007626162.08984,-3.726376268564909,5.897878444435305,Bearish,2649.9173493199464,Normal,6.752799469870752
2022-03-02,2022-03-03,2983.4188,3049.8164664259634,2929.507475357196,2954.2317826499607,28155179555.55556,357084750977.1049,-0.9783077504921281,4.032588085479894,Bearish,2680.9206755798928,Normal,2.90400672932416
2022-03-01,2022-03-02,2931.7687,3042.9525,2885.6934,2980.1923,30933609287.11111,353270922981.212,1.6516855507735,5.363966809523539,Bullish,2737.3120180367005,Normal,-1.0680456069482203
2022-02-28,2022-03-01,2635.7606113303723,2946.428757127266,2593.76538008472,2938.1166,26591377329.77778,325795621466.4714,11.471299304264834,13.37994715933413,Bullish,2799.44806227865,Normal,-7.777402477078987
2022-02-27,2022-02-28,2792.1015,2846.128517380177,2594.959903480599,2635.913672830367,18528048650.666668,328540758488.97565,-5.593916523795185,8.995683498596946,Bearish,2809.4774588312034,Normal,0.8425948176184361
2022-02-26,2022-02-27,2770.631716089936,2857.132943589112,2754.0076,2784.8057,23993767608.88889,335238761873.464,0.511579501084569,3.7220877459183987,Bullish,2824.7444490804855,Normal,2.0387130702728573
2022-02-25,2022-02-26,2601.7917163732363,2830.4895211715907,2581.2175846233167,2770.4928436922296,30941965461.33333,319312526345.9189,6.484036606671727,9.580779851807131,Bullish,2845.2966139847804,Normal,-4.7507142188875084
2022-02-24,2022-02-25,2591.126219032511,2694.7542,2313.8222599903347,2598.893303367795,28182890062.22222,295324428973.9513,0.29975708162082676,14.701404246987998,Bullish,2808.9494575057647,Normal,-7.512419774594347
2022-02-23,2022-02-24,2640.4628,2754.0263,2592.3175800479576,2600.9274870528466,20045765536.0,320074749865.05334,-1.4972872538538782,6.124256700455785,Bearish,2758.4774152776054,Normal,8.380722508155646
2022-02-22,2022-02-23,2579.544872239021,2654.1101,2512.577566615353,2644.6942,25153610176.0,309418376752.9529,2.525613276284271,5.486724999739889,Bullish,2710.5491152776053,Normal,-3.3293388861799667
2022-02-21,2022-02-22,2634.330810098991,2755.1098,2573.7750744871046,2573.7750744871046,18522682040.88889,321624812686.75665,-2.2987141698278606,6.883521417193672,Bearish,2658.50032591862,Normal,3.944961531341007
2022-02-20,2022-02-21,2768.92731536824,2772.2785,2591.45932662952,2637.055031045848,14951276362.666666,318859485558.19794,-4.762576597459531,6.5302968541965,Bearish,2658.6633770922604,Normal,-0.8597990638402608
2022-02-19,2022-02-20,2788.0207213680565,2833.302294590167,2711.4276662387824,2769.437357004013,18514676433.77778,332572025025.074,-0.6665432656800638,4.371367379636328,Bearish,2656.4678995214053,Normal,4.300496014057975
2022-02-18,2022-02-19,2891.9721,2942.3693,2764.8907,2790.531296327876,21438118112.780487,342866915255.592,-3.5076688212906277,6.136940256097212,Bearish,2659.330535612212,Normal,3.095537043364316
2022-02-17,2022-02-18,3126.4848,3155.2644,2862.955551854376,2884.361,20353951651.55556,362121637009.7012,-7.744282012821565,9.349440884715763,Bearish,2700.1116351310984,Normal,5.615800445416452
2022-02-16,2022-02-17,3181.9594,3187.5958,3055.8564,3129.9013,18818804646.801395,374253837596.3009,-1.6360391021959675,4.140197389067878,Bearish,2775.6793226949776,Normal,3.3503108753136113
2022-02-15,2022-02-16,2938.56860754374,3185.112738060397,2915.7199127670942,3179.9854,19834285770.666668,367647600334.9032,8.215455369546493,9.16748462505628,Bullish,2852.1494941235483,Normal,-1.7651755567363647
2022-02-14,2022-02-15,2877.0377,2958.758714162838,2848.0359491373133,2935.178633064014,15487090307.14386,346427321956.02686,2.0208610079740703,3.8484989274045485,Bullish,2903.7785739202495,Normal,-5.771907217549099
2022-02-13,2022-02-14,2920.9481,2950.0177,2853.9692283100067,2890.3408,15399377852.444445,348594645958.8171,-1.0478549755813917,3.2882635501121444,Bearish,2939.962255199415,Normal,0.6256215562193246
2022-02-12,2022-02-13,2934.972,2980.7219424326304,2870.1907,2911.9484,20355416256.0,350353080331.5145,-0.7844572282120574,3.7660067091825846,Bearish,2960.3209756274127,Normal,0.5044352783620143
2022-02-11,2022-02-12,3074.640969375972,3130.099367923384,2888.4834,2933.0463,25198476152.88889,365320155841.7372,-4.605242393706541,7.858347375512337,Bearish,2980.6802618662878,Normal,4.2719976933156545
2022-02-10,2022-02-11,3246.8971,3275.1346,3068.224441215285,3076.2148341122183,20885131431.11111,381069125565.9786,-5.2567808782046646,6.372550543246809,Bearish,3008.0879524537477,Normal,4.311004874054669
2022-02-09,2022-02-10,3118.414183292349,3264.4265,3061.0133,3239.4858,20890519217.77778,377153184923.3546,3.8824738983141143,6.522969305675779,Bullish,3023.742881025176,Normal,-1.0276194999549904
2022-02-08,2022-02-09,3140.523216555693,3224.5617983763746,3033.627624767584,3122.9978020113185,22725888988.444443,371952319266.3997,-0.5580412350396585,6.079693109805877,Bearish,3015.6017955982215,Normal,-1.3789796466949666
2022-02-07,2022-02-08,3055.8824168462534,3186.4624,2994.4055010798493,3148.5198301236724,17695866744.88889,369924442545.22095,3.031445606896849,6.284826204745079,Bullish,3046.0791094638876,Normal,-0.5451980310751559
2022-02-06,2022-02-07,3020.0692,3059.32454864352,2971.9124,3051.908917354185,14038595022.22222,359407051031.431,1.054271119157974,2.8943756866074355,Bullish,3069.1602690859136,Normal,-2.843118838383929
2022-02-05,2022-02-06,2991.6681050501697,3058.2666,2967.5512,3018.1714,24305494229.33333,360046729863.41,0.8859035835255522,3.032268179978433,Bullish,3084.3349833716275,Normal,0.17798171464449286
2022-02-04,2022-02-05,2690.9014,2987.9202559383475,2677.474286174202,2987.9202559383475,21792889333.33333,338456825805.1123,11.03789443709633,11.536876444604975,Bullish,3092.174119934249,Normal,-5.996417205757753
2022-02-03,2022-02-04,2681.9238,2714.3062,2588.173383003928,2672.9835,20149039189.33333,316045646316.3745,-0.33335399014693134,4.703072361566426,Bearish,3034.569643632504,Normal,-6.621577046179128
2022-02-02,2022-02-03,2793.2257,2807.0536494175185,2632.1813105685324,2678.3973,17227720252.444443,327141368348.8662,-4.110960313733326,6.2605874938421975,Bearish,2954.4141436325035,Normal,3.510797304698321
2022-02-01,2022-02-02,2689.116436168133,2805.341025069112,2683.2284,2799.5787,19492302478.22222,328910614125.4641,4.107753102326449,4.540994336530742,Bullish,2908.211414773744,Normal,0.5408199475130715
2022-01-31,2022-02-01,2605.5429,2699.2795,2492.282285970716,2689.512101406059,18380646346.666668,308666161908.58514,3.2227142146099093,7.944494563082569,Bullish,2842.6388820997986,Normal,-6.155001191039899
2022-01-30,2022-01-31,2602.6171796526964,2634.673456628319,2551.231645923043,2608.2808,19499216650.666668,310265547913.42505,0.21761250143055325,3.2060731542704604,Bullish,2779.2634367634864,Normal,0.5181604601393275
2022-01-29,2022-01-30,2548.5067,2629.5541,2527.8444561058823,2598.4454,25683150954.666668,306200052521.05145,1.9595279070680944,3.990950618027316,Bullish,2719.30257962063,Normal,-1.3103276917835638
2022-01-28,2022-01-29,2424.0306302128383,2551.123,2372.182345127957,2549.8198,24445587932.444443,291652895022.7258,5.189256613317513,7.381946937540613,Bullish,2656.7168002008657,Normal,-4.750867081358678
2022-01-27,2022-01-28,2466.030388291811,2513.429473709501,2326.7222,2428.660073346452,27014150272.0,289773379819.0132,-1.5154036674805536,7.571166786749564,Bearish,2621.813453536073,Normal,-0.6444356410609919
2022-01-26,2022-01-27,2459.6840450826294,2706.0679,2417.30496691216,2468.201021927636,21633409863.11111,300580462488.2585,0.34626304390734447,11.739838442467082,Bullish,2591.7854138114494,Normal,3.7294946402582685
2022-01-25,2022-01-26,2444.3887,2500.2778,2360.4715541384435,2464.1057985482616,29708526609.83972,289439961460.83923,0.806626971735783,5.719476851678965,Bullish,2543.860713604058,Normal,-3.706329059179758
2022-01-24,2022-01-25,2542.4014,2542.4014,2175.5201334970425,2448.138,24891950019.55556,282734341622.7109,-3.707652143363368,14.43050127737334,Bearish,2509.3786991174784,Normal,-2.3167567478534323
2022-01-23,2022-01-24,2411.9547625485934,2547.2713430322106,2384.2653,2536.3249,27362524849.77778,293446356443.9493,5.156404232059099,6.758254572733781,Bullish,2499.099284831764,Normal,3.7887208040446874
2022-01-22,2022-01-23,2573.6066,2622.087238044495,2332.1483,2406.109564771601,37481679800.39161,294846864361.7441,-6.50826102281518,11.265860836869743,Bearish,2471.622736941993,Normal,0.4772619891302954
2022-01-21,2022-01-22,3010.655836976852,3032.107988606642,2529.4797238743017,2552.5915,26722596512.0,336919136786.5326,-15.214769199152862,16.69497584410226,Bearish,2472.0186940848503,Crash,14.26919445654018
2022-01-20,2022-01-21,3099.2925298469,3269.945701637155,3013.742768394251,3013.742768394251,16122431587.555555,376541975390.839,-2.7602996693208217,8.266497298193398,Bearish,2555.601936234536,Normal,11.760340769663946
2022-01-19,2022-01-20,3171.3412,3179.1756185618533,3059.9144,3100.98763982978,17881558800.947735,372575667613.0153,-2.218416617241301,3.760592476200706,Bearish,2646.0000245062706,Normal,-1.0533507648667229
2022-01-18,2022-01-19,3219.258878444262,3242.991,3100.9488867968453,3168.5187,16272064177.77778,377737630532.74,-1.5761447078397897,4.41226128641751,Bearish,2746.6304389993757,Normal,1.3854804187283243
2022-01-17,2022-01-18,3351.399313915948,3356.418118243735,3156.9267541394106,3214.910372467172,14173655228.444445,388767509715.992,-4.072595613481086,5.9524797082812695,Bearish,2856.169349351829,Normal,2.9199842143595944
2022-01-16,2022-01-17,3331.3751929371515,3378.9543,3292.9095,3354.693114781434,12274577792.0,397500373926.8478,0.6999488347550505,2.582861281503904,Bullish,2973.0790943206057,Normal,2.246294762963963
2022-01-15,2022-01-16,3312.161662827348,3367.666119645886,3280.944129660557,3331.8342671135447,15214683509.333334,396645693303.3561,0.5939506065474903,2.618289770050076,Bullish,3105.3254803694545,Normal,-0.21501379106853014
2022-01-14,2022-01-15,3245.7687,3334.329197144645,3202.7613,3314.714161542115,19039040515.55556,390370373247.9108,2.124164347943679,4.053520423209609,Bullish,3214.2001463040424,Normal,-1.5820971111983995
2022-01-13,2022-01-14,3373.8813,3409.0415714044507,3248.2023992831546,3256.1415,22032964476.444443,396581487216.72736,-3.4897434002790746,4.76718526289873,Bearish,3248.828536533435,Normal,1.5910823142493147
2022-01-12,2022-01-13,3239.9182,3409.9251,3215.343755391536,3374.3038,22110662012.444443,393437328160.1887,4.147808423064511,6.005748682434758,Bullish,3287.873702272038,Normal,-0.7928153879811273
2022-01-11,2022-01-12,3087.9618,3258.216493812775,3063.2179133422387,3238.0088,25028994711.63763,375498413358.3949,4.859095083365346,6.314798987168045,Bullish,3297.800859414895,Normal,-4.559535539162152
2022-01-10,2022-01-11,3159.754600522976,3188.1384,2956.975722615866,3085.3671,23895435747.55556,370221733938.7537,-2.3542176506575574,7.315842734934981,Bearish,3279.294677633871,Normal,-1.4052467951721659
2022-01-09,2022-01-10,3096.0077304568285,3215.3340310306576,3081.716363446548,3164.409305068424,25730508117.33333,374386539808.865,2.209347668570022,4.315805360227377,Bullish,3252.1112762462976,Normal,1.1249490476429536
2022-01-08,2022-01-09,3201.9761,3246.629484450562,3023.8653,3099.6255005366006,29076178126.22222,378092197372.5927,-3.196482305517498,6.9570845469634195,Bearish,3218.9385953067344,Normal,0.9897945491361915
2022-01-07,2022-01-08,3418.008117890768,3419.455029922317,3117.95117495753,3197.2259,31764463352.88889,385410870936.8552,-6.459382490496,8.821039756653452,Bearish,3202.1545579435756,Normal,1.9356848977897023
2022-01-06,2022-01-07,3554.2026,3554.4911,3323.8636,3419.993783293521,33165849173.33333,409263796091.321,-3.776059831436704,6.488867573277901,Bearish,3225.5620269855067,Normal,6.188960134021171
2022-01-05,2022-01-06,3796.654582017801,3849.9841,3454.7647,3563.1909,22750588508.444443,448668527035.3266,-6.149194691652003,10.409674924653098,Bearish,3252.545898414078,Normal,9.62819856540964
2022-01-04,2022-01-05,3771.4726,3888.932141387376,3731.840156498289,3797.755381997401,21877374442.666668,452461871672.89465,0.6968838113102264,4.165269154788151,Bullish,3332.509695842278,Normal,0.8454670673321729
2022-01-03,2022-01-04,3838.5395,3847.9775,3701.319266438544,3770.2317,16383773891.555555,452052040715.2713,-1.779525780573576,3.8206779834219695,Bearish,3430.347495842278,Normal,-0.0905780096139508
2022-01-02,2022-01-03,3777.2303,3850.0803,3738.1076,3839.8139,12081725038.22222,449902546900.96594,1.6568648197066493,2.9644128397466325,Bullish,3526.833866546789,Normal,-0.47549698280406894
2022-01-01,2022-01-02,3685.986363216292,3785.0750671340993,3685.986363216292,3773.5834,15838957063.11111,445142658771.2209,2.376488357576919,2.68825476151098,Bullish,3623.113566470132,Normal,-1.0579820368949444
2021-12-31,2022-01-01,3721.8755,3821.7261,3644.5903673246166,3691.611156368285,16844827160.88889,446016606895.1422,-0.8131476625619339,4.759313756609624,Bearish,3693.740031665601,Normal,0.19632989710169912
2021-12-30,2021-12-31,3640.3732609483295,3774.378773601587,3620.6228049524334,3724.1063,23603716035.55556,441901636086.4255,2.3001223514606757,4.223631963748126,Bullish,3737.1846769093836,Normal,-0.9226048414121446
2021-12-29,2021-12-30,3808.7489,3836.195188878529,3634.019302788115,3639.101875632903,20503962392.88889,450262973409.69366,-4.454140423042772,5.308196770084102,Bearish,3748.029101999799,Normal,1.8921263558374646
2021-12-28,2021-12-29,4044.256507503601,4044.256507503601,3788.353454021501,3814.2797,19605723971.55556,464303561207.7908,-5.686503986008511,6.327567329305264,Bearish,3750.389718857313,Normal,3.1183083280804436
2021-12-27,2021-12-28,4071.6423791295615,4128.6383,4042.1039,4044.835105740426,14068084000.0,485130867631.5859,-0.6583896838913015,2.125294707697264,Bearish,3789.6187768202303,Normal,4.48570895506748
2021-12-26,2021-12-27,4099.685281661994,4105.3506,4020.0622,4076.411441991241,14905552739.555555,482835685601.648,-0.5676982029537067,2.0803645680193377,Bearish,3823.418425676122,Normal,-0.47310575003050026
2021-12-25,2021-12-26,4049.1365,4134.1729,4039.6481,4109.646471445121,15636280544.0,484025892661.45337,1.4943919881466383,2.334443405402601,Bullish,3871.4274358825683,Normal,0.24650354049997603
2021-12-24,2021-12-25,4112.805044642448,4134.710727099428,4042.036939082792,4048.6063,21211889521.77778,486787818660.1765,-1.5609479162178224,2.2532988315932503,Bearish,3922.42674211567,Normal,0.5706153411621173
2021-12-23,2021-12-24,3984.6046,4149.494505795375,3908.535862200113,4110.144167730176,22592386496.0,474713740885.261,3.1506154394886825,6.047241013456178,Bullish,3977.575008934267,Normal,-2.4803574189978583
2021-12-22,2021-12-23,4023.0643,4071.3591460747584,3953.199199712144,3988.063927072029,20454123953.77778,477606869300.333,-0.8699928790094421,2.937063331615515,Bearish,4027.4267305684275,Normal,0.6094469500033561
2021-12-21,2021-12-22,3939.558288844281,4057.832067866085,3922.349319818159,4027.1658,28618196096.0,475804903326.7503,2.223790200129773,3.4390339757524266,Bullish,4057.8390305684275,Normal,-0.37729063156534126
2021-12-20,2021-12-21,3927.1166289944567,3971.772178490128,3774.4116705855454,3936.136323767621,26250691868.444443,458973596640.2926,0.22967728298595885,5.02558305621591,Bullish,4042.3106331437416,Normal,-3.53743867891565
2021-12-19,2021-12-20,3963.925808162224,4018.2439,3899.8359342966382,3924.8675,23808039570.797203,468957394085.8634,-0.9853440768693998,2.987138797087088,Bearish,4020.661498573564,Normal,2.1752443972055557
2021-12-18,2021-12-19,3880.897521222242,3987.5375,3784.485102942421,3961.200250995882,38068638994.02817,465802251071.4703,2.0691793414928785,5.23209891390356,Bullish,3999.4548956522444,Normal,-0.6727995025099132
2021-12-17,2021-12-18,3965.1851,3992.7539,3723.238267408882,3889.8186984670992,34426731072.0,462347587408.37726,-1.9007032366005034,6.797050472905236,Bearish,3976.7709525761156,Normal,-0.7416588595581808
2021-12-16,2021-12-17,4019.2212,4104.889911214258,3968.8079,3973.235,38004166243.55556,479369223916.66815,-1.144156982452218,3.3857805888926515,Bearish,3957.2125000432325,Normal,3.6815670659607447
2021-12-15,2021-12-16,3867.637876790931,4079.183914444722,3681.0649,4012.8137,30124147328.0,459419803027.2565,3.7536043402678896,10.293595913768714,Bullish,3960.748181890086,Normal,-4.161598178209214
2021-12-14,2021-12-15,3792.8126,3880.333305460678,3704.8133,3867.817310165112,35363992001.560974,451420262693.7315,1.9775485391793846,4.627700442164688,Bullish,3937.9841119136736,Normal,-1.7412267126522551
2021-12-13,2021-12-14,4138.943628401802,4143.792754466247,3694.3441,3793.5513,28397948935.236748,467182948163.7135,-8.34493917799916,10.859018503709263,Bearish,3917.6148228040133,Normal,3.491798391131651
2021-12-12,2021-12-13,4085.7292651233774,4175.858550347876,4005.647432741752,4140.566284343947,31766340003.55556,483666765652.288,1.3421598853519097,4.16599110124798,Bullish,3948.4289348531483,Normal,3.528343136958445
2021-12-11,2021-12-12,3910.7981,4095.695081544233,3859.8901,4091.655288045867,47587895793.77778,477743280662.72974,4.624559576365426,6.029587197156324,Bullish,3967.065368717432,Normal,-1.2247037444405917
2021-12-10,2021-12-11,4129.372570297307,4219.469858617035,3918.3373,3918.3373,47781683513.979095,484912277876.6261,-5.110589240973059,7.292453114623032,Bearish,3971.139454650704,Normal,1.5005961368941723
2021-12-09,2021-12-10,4439.345953865967,4473.078773812109,4090.570449073211,4153.46424386153,45092418503.11112,508923356862.2733,-6.439725873480966,8.616321609398199,Bearish,3996.8864894880653,Normal,4.951633538913236
2021-12-08,2021-12-09,4310.244505449821,4450.6467819054415,4240.4096,4436.876579188187,43043314076.44444,517097885881.3818,2.937932490332131,4.877616145432588,Bullish,4057.4669008006636,Normal,1.6062397036575193
2021-12-07,2021-12-08,4358.190657733947,4422.8824,4273.3958,4306.102212618619,53119410176.0,516486410496.328,-1.1951850941374698,3.4300151539888377,Bearish,4120.079029722593,Normal,-0.11825137981593681
2021-12-06,2021-12-07,4200.7952,4364.452882372813,3953.6514,4348.484879257936,52471101454.22222,490986560423.0954,3.5157552850454703,9.779136159097048,Bullish,4199.35525533087,Normal,-4.937177349686317
2021-12-05,2021-12-06,4120.112138724015,4243.921291463281,4054.031,4192.6384,45377214535.11112,493922850663.4619,1.7602982354370185,4.6088622122331175,Bullish,4206.79412899602,Normal,0.5980388216402899
2021-12-04,2021-12-05,4229.8035,4238.4659,3642.6823,4097.563825071206,66819603939.55556,477093961474.7836,-3.1263786823381663,14.085372996641574,Bearish,4207.638205713925,Normal,-3.407189840695335
2021-12-03,2021-12-04,4522.420617559839,4643.006075327383,4126.377116854704,4248.6659,35657670385.77778,529960591517.7703,-6.05327855832103,11.423726410292117,Bearish,4254.828005713925,Normal,11.0809681764922
2021-12-02,2021-12-03,4590.6256,4624.227941198096,4458.616999837173,4520.32557689881,39617597980.44444,538745993422.5416,-1.5313821955157954,3.6075898100015573,Bearish,4307.236767576394,Normal,1.6577462636628404
2021-12-01,2021-12-02,4637.115750576484,4769.294091530394,4543.111175442001,4586.9631,53583852202.66666,556435612197.6102,-1.0815483864134545,4.877663794790427,Bearish,4328.677699120939,Normal,3.2834803397219003
2021-11-30,2021-12-01,4448.375062921311,4721.5876,4363.3249,4641.645683920893,44349213511.11112,538577176957.6536,4.344746525772012,8.053788067158258,Bullish,4376.612480735549,Normal,-3.2094342720850877
2021-11-29,2021-11-30,4298.531080015639,4460.0291,4297.3593,4452.2641317013695,41952501048.888885,517299622320.9707,3.57640898306988,3.784311360601069,Bullish,4391.438088227468,Normal,-3.9506974203542766
2021-11-28,2021-11-29,4099.295458301602,4300.929187517085,4007.493924007929,4300.929187517085,35456327388.44444,485625557108.4085,4.918741068227926,7.158187705521731,Bullish,4406.908200729909,Normal,-6.1229631428010745
2021-11-27,2021-11-28,4042.2979633897216,4184.982233264034,4042.2979633897216,4082.366357992869,45184787050.66666,489113105108.6513,0.991228132266315,3.5297811088290687,Bullish,4404.737134004433,Normal,0.7181557784991632
2021-11-26,2021-11-27,4524.3324603908,4544.8713514456485,3946.249773969944,4048.131895970803,49447816746.66666,498984137167.2645,-10.525322101967383,13.231158026437281,Bearish,4376.089419143119,Crash,2.018149167444716
2021-11-25,2021-11-26,4276.9243,4550.477718779292,4263.4167,4525.307417931792,35422437674.666664,521717529111.2017,5.807517283665558,6.711856433355454,Bullish,4376.801110719259,Normal,4.555934798447647
2021-11-24,2021-11-25,4345.398588245484,4373.9907,4186.995669721616,4267.1911,32144551872.0,505994321914.97626,-1.7997770896561398,4.303288328583143,Bearish,4331.119396433544,Normal,-3.0137394890701774
2021-11-23,2021-11-24,4098.833945538736,4387.332044193312,4077.5573,4355.124816760217,33298571313.77778,500449652670.4553,6.25277517037337,7.557630982598792,Bullish,4290.187843982019,Normal,-1.0957967321721496
2021-11-22,2021-11-23,4280.02788794463,4300.1512,4050.1939657032303,4105.1047,25889685009.9021,496114950103.4696,-4.086963742393556,5.840084243395088,Bearish,4240.593639453253,Normal,-0.866161569671442
2021-11-21,2021-11-22,4417.183082491513,4418.946412151297,4284.636769940774,4284.636769940774,20657591516.444443,516625645121.83374,-3.000697731459586,3.0406175089932255,Bearish,4238.266151228065,Normal,4.134262636932506
2021-11-20,2021-11-21,4300.9138805132,4436.529986422346,4227.782144520988,4422.128531286758,23245987662.22222,511810301053.68585,2.8183463826784214,4.853569443628322,Bullish,4286.803604555763,Normal,-0.9320760813204099
2021-11-19,2021-11-20,4006.8030964585473,4307.1171,3998.3392,4294.152739005697,34323611555.55556,493348196002.005,7.17154388747295,7.706340755125125,Bullish,4321.949439275034,Normal,-3.607216387335721
2021-11-18,2021-11-19,4291.5766,4343.115519984542,3973.6198,3995.3938,28548142542.22222,494855807713.332,-6.90149163363414,8.609789697905931,Bearish,4246.247493856206,Normal,0.3055877620602221
2021-11-17,2021-11-18,4222.0718618430365,4292.0509,4106.563,4292.0509,34832910080.0,498078106078.682,1.6574572969588486,4.393290926105415,Bullish,4249.798893856207,Normal,0.6511590477718876
